,suburb,address name
425,Urunga,Dolphin Court
426,Urunga,Dudley Street
427,Urunga,Elizabeth Drive
428,Urunga,Elliston Lane
429,Urunga,Essex Court
430,Urunga,Fells Road
431,Urunga,Fernmount Range Trail
432,Urunga,Ferry Street
433,Urunga,Fitzroy Street
434,Urunga,Garners Road
435,Urunga,Gossips Road
436,Urunga,High Street
437,Urunga,Hillside Drive
438,Urunga,Hollis Close
439,Urunga,Hungry Head Road
440,Urunga,Island Place
441,Urunga,Jabaru Trail
442,Urunga,Jean Close
443,Urunga,Jimmys Ridge Road
444,Urunga,Karen Street
445,Urunga,Kylie Street
446,Urunga,Lake Court
447,Urunga,Les Christian Crescent
448,Urunga,Lourdes Avenue
449,Urunga,Marina Crescent
450,Urunga,Marshall Place
451,Urunga,Martells Road
452,Urunga,Melaleuca Place
453,Urunga,Minerva Lane
454,Urunga,Moore Place
455,Urunga,Morgo Street
456,Urunga,Mountview Crescent
457,Urunga,Moyles Road
458,Urunga,Myall Court
459,Urunga,Nambucca Street
460,Urunga,Newry Street
461,Urunga,Newry Island Drive
462,Urunga,North Street
463,Urunga,Odalberree Drive
464,Urunga,Old Highway
465,Urunga,Old Pacific Highway
466,Urunga,Old Punt Road
467,Urunga,Orara Street
468,Urunga,Osprey Drive
469,Urunga,Pacific Highway
470,Urunga,Paddy Marshall Place
471,Urunga,Panorama Parade
472,Urunga,Pilot Street
473,Urunga,Rails Road
474,Urunga,Railway Street
475,Urunga,Raleigh Street
476,Urunga,Range Road
477,Urunga,Ranger Street
478,Urunga,River Street
479,Urunga,Riverside Drive
480,Urunga,Rocky Crossing Road
481,Urunga,Rosedale Drive
482,Urunga,Schnapper Beach Road
483,Urunga,School Hill Road
484,Urunga,Short Street
485,Urunga,Short Cut Road
486,Urunga,South Street
487,Urunga,South Arm Road
488,Urunga,Stables Road
489,Urunga,Sunset Place
490,Urunga,Susan Street
491,Urunga,Tambar Place
492,Urunga,The Grove 
493,Urunga,The Grove Road 
494,Urunga,Tom Coleman Crescent
495,Urunga,Tower Road
496,Urunga,Twin Pines Road
497,Urunga,Vernon Place
498,Urunga,Vernon Crescent
499,Urunga,Wiri Place
500,Urunga,Wollumbin Drive
501,Urunga,Yellow Rock Road
502,Ulong,Bopan Road
503,Ulong,Bushmans Range Road
504,Ulong,Corfes Road
505,Ulong,Cpt 797/1 Road
506,Ulong,Cpt 798/1 Road
507,Ulong,Dry Creek Road
508,Ulong,Eastern Dorrigo Way
509,Ulong,Frog Hollow Road
510,Ulong,Hutchinson Street
511,Ulong,Kolge Road
512,Ulong,Langleys Road
513,Ulong,Little Trail
514,Ulong,Lowanna Road
515,Ulong,Lower Bobo Road
516,Ulong,Marloo Road
517,Ulong,Pine Avenue
518,Ulong,Timms Avenue
519,Ulong,Timmsvale Road
520,Ulong,Top Trail
521,Urila,Hardy Road
522,Urila,Mcternan Road
523,Urila,Mount Urialla Firetrail
524,Urila,Naylor Road
525,Urila,North Urialla Firetrail
526,Urila,South Urialla Firetrail
527,Urila,Urila Road
528,Urila,Williams Firetrail
529,Upper Taylors Arm,Argues Road
530,Upper Taylors Arm,Bakers Creek Road
531,Upper Taylors Arm,Carsons Road
532,Upper Taylors Arm,Cpt 350/1 Road
533,Upper Taylors Arm,Cpt 350/2 Road
534,Upper Taylors Arm,Cpt 351/1 Road
535,Upper Taylors Arm,Cpt 351/2 Road
536,Upper Taylors Arm,Cpt 351/4 Road
537,Upper Taylors Arm,Cpt 351/5 Road
538,Upper Taylors Arm,Cpt 351/6 Road
539,Upper Taylors Arm,Cpt 352/1 Road
540,Upper Taylors Arm,Cpt 433/1 Road
541,Upper Taylors Arm,Goondari Road
542,Upper Taylors Arm,Greenhills Road
543,Upper Taylors Arm,Higginbotham Road
544,Upper Taylors Arm,Naylors Lane
545,Upper Taylors Arm,Stockyard Road
546,Upper Taylors Arm,Targamindi Road
547,Upper Taylors Arm,Taylors Arm Road
548,Upper Bylong,Budden Gap Road
549,Upper Bylong,Lee Creek Road
550,Upper Bylong,Upper Bylong Road
551,Upper Bylong,Woolleys Road
552,Ulmarra,Avenue Road
553,Ulmarra,Belmore Street
554,Ulmarra,Bowlings Road
555,Ulmarra,Buchanans Lane
556,Ulmarra,Coldstream Street
557,Ulmarra,Coldstream Road
558,Ulmarra,Colletts Island Road
559,Ulmarra,Commerfords Lane
560,Ulmarra,Cowells Lane
561,Ulmarra,Deep Creek Road
562,Ulmarra,Depot Lane
563,Ulmarra,Figtrees Road
